date,maxt,mint,rain,year,month,source_file,Name,Location,Opened
1962-08-01,16.2,11.5,96.5,1962.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1962-09-01,15.0,10.4,130.8,1962.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1962-10-01,13.9,8.2,44.0,1962.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1962-11-01,8.9,4.6,72.3,1962.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1962-12-01,6.4,1.8,69.2,1962.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-01-01,1.3,-3.5,17.3,1963.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-02-01,3.3,-1.9,27.1,1963.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-03-01,8.9,3.9,109.9,1963.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-04-01,10.9,5.4,87.6,1963.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-05-01,12.6,7.1,52.8,1963.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-06-01,16.9,10.7,85.3,1963.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-07-01,17.3,11.4,36.3,1963.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-08-01,16.3,11.5,62.9,1963.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-09-01,15.8,10.3,50.3,1963.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-10-01,13.8,9.0,54.7,1963.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-11-01,11.1,6.9,187.9,1963.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1963-12-01,6.2,1.2,24.1,1963.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-01-01,6.9,2.5,20.2,1964.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-02-01,7.3,2.9,20.2,1964.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-03-01,7.9,2.8,55.1,1964.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-04-01,11.0,5.6,53.2,1964.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-05-01,15.3,9.2,55.3,1964.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-06-01,15.6,10.3,48.8,1964.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-07-01,17.2,12.2,53.4,1964.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-08-01,17.7,12.0,45.7,1964.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-09-01,17.3,11.1,34.1,1964.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-10-01,12.8,7.4,90.4,1964.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-11-01,11.0,6.2,60.2,1964.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1964-12-01,7.8,2.4,144.3,1964.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-01-01,6.8,2.5,110.7,1965.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-02-01,5.6,1.4,13.0,1965.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-03-01,9.2,3.2,75.0,1965.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-04-01,11.0,5.2,52.6,1965.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-05-01,14.2,8.2,34.2,1965.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-06-01,15.8,9.9,83.2,1965.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-07-01,16.1,10.9,52.2,1965.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-08-01,17.7,12.0,37.5,1965.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-09-01,14.5,9.5,110.8,1965.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-10-01,15.1,8.8,35.6,1965.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-11-01,8.1,3.6,110.8,1965.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1965-12-01,8.8,4.2,186.1,1965.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-01-01,6.0,2.2,54.7,1966.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-02-01,8.3,4.2,120.4,1966.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-03-01,9.3,4.8,23.9,1966.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-04-01,10.7,5.1,107.9,1966.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-05-01,13.8,7.3,62.8,1966.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-06-01,16.8,11.2,79.3,1966.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-07-01,16.3,11.8,83.7,1966.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-08-01,17.0,11.1,54.1,1966.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-09-01,17.0,11.1,46.3,1966.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-10-01,13.1,8.0,155.9,1966.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-11-01,8.5,4.7,75.3,1966.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1966-12-01,8.9,4.9,102.3,1966.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-01-01,7.4,3.4,78.3,1967.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-02-01,8.1,3.3,90.5,1967.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-03-01,9.1,4.6,36.7,1967.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-04-01,9.8,5.1,19.6,1967.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-05-01,12.0,6.7,110.3,1967.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-06-01,16.3,10.1,32.1,1967.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-07-01,18.2,11.9,92.8,1967.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-08-01,17.5,11.9,52.1,1967.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-09-01,15.5,10.8,149.3,1967.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-10-01,12.9,8.5,173.8,1967.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-11-01,9.2,3.9,64.7,1967.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1967-12-01,8.1,4.2,65.4,1967.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-01-01,7.8,3.1,89.8,1968.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-02-01,5.5,0.2,29.9,1968.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-03-01,8.6,3.6,49.2,1968.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-04-01,10.8,4.2,90.4,1968.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-05-01,12.0,6.4,47.5,1968.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-06-01,16.4,10.3,69.9,1968.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-07-01,16.8,11.3,56.8,1968.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-08-01,18.0,12.6,39.6,1968.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-09-01,15.8,10.9,90.6,1968.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-10-01,14.7,10.8,93.8,1968.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-11-01,9.4,5.2,65.6,1968.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1968-12-01,6.7,2.4,86.3,1968.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-01-01,7.9,4.1,107.2,1969.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-02-01,4.5,0.1,46.2,1969.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-03-01,7.5,2.0,48.8,1969.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-04-01,10.5,4.5,47.3,1969.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-05-01,13.1,7.5,94.8,1969.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-06-01,16.2,9.6,45.8,1969.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-07-01,18.5,12.1,29.5,1969.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-08-01,17.2,12.5,78.6,1969.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-09-01,16.1,11.4,25.8,1969.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-10-01,16.1,10.8,30.3,1969.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-11-01,9.0,4.2,146.4,1969.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1969-12-01,6.8,2.4,99.6,1969.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-01-01,7.5,3.1,97.5,1970.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-02-01,6.2,1.9,79.2,1970.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-03-01,6.6,2.0,76.1,1970.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-04-01,8.8,4.2,67.0,1970.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-05-01,14.5,8.5,28.1,1970.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-06-01,18.5,11.5,47.3,1970.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-07-01,16.6,11.3,57.4,1970.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-08-01,17.8,12.3,42.6,1970.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-09-01,16.8,11.5,49.4,1970.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-10-01,13.3,8.6,108.3,1970.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-11-01,10.8,6.4,181.4,1970.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1970-12-01,7.5,3.3,42.9,1970.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-01-01,7.7,3.5,106.9,1971.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-02-01,7.4,2.7,31.7,1971.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-03-01,7.5,3.1,62.8,1971.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-04-01,10.7,4.7,59.4,1971.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-05-01,14.2,7.5,44.7,1971.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-06-01,14.7,9.1,116.9,1971.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-07-01,18.4,12.3,61.4,1971.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-08-01,17.2,12.5,136.4,1971.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-09-01,18.2,11.2,42.3,1971.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-10-01,14.9,9.1,80.0,1971.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-11-01,10.2,5.2,89.5,1971.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1971-12-01,9.0,5.3,48.5,1971.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-01-01,6.8,2.8,102.0,1972.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-02-01,7.0,2.7,88.4,1972.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-03-01,9.1,3.8,61.1,1972.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-04-01,10.2,5.6,75.5,1972.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-05-01,12.0,6.9,65.2,1972.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-06-01,12.9,7.7,128.5,1972.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-07-01,17.0,11.7,67.7,1972.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-08-01,16.5,11.2,32.1,1972.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-09-01,15.2,9.0,40.6,1972.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-10-01,13.9,8.5,54.8,1972.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-11-01,9.6,5.6,91.7,1972.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1972-12-01,9.2,4.7,103.4,1972.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-01-01,7.4,3.5,45.2,1973.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-02-01,7.1,3.2,45.8,1973.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-03-01,9.1,3.5,36.0,1973.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-04-01,9.2,4.5,44.5,1973.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-05-01,14.2,7.9,66.7,1973.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-06-01,16.2,10.0,20.3,1973.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-07-01,16.8,11.6,75.4,1973.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-08-01,19.5,13.2,119.9,1973.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-09-01,16.9,11.3,68.7,1973.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-10-01,12.8,7.9,55.6,1973.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-11-01,10.1,5.9,83.5,1973.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1973-12-01,8.4,3.7,94.2,1973.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-01-01,8.6,3.8,203.2,1974.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-02-01,7.9,3.1,116.1,1974.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-03-01,8.5,3.0,47.6,1974.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-04-01,12.4,5.2,15.9,1974.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-05-01,13.0,6.9,51.3,1974.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-06-01,15.8,10.1,54.0,1974.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-07-01,16.7,11.6,54.2,1974.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-08-01,17.1,11.1,47.9,1974.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-09-01,14.0,9.2,124.2,1974.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-10-01,10.5,6.8,114.0,1974.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-11-01,9.3,5.2,89.2,1974.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1974-12-01,9.9,6.2,78.9,1974.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-01-01,9.1,5.0,132.3,1975.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-02-01,8.7,2.8,31.6,1975.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-03-01,7.2,3.0,42.0,1975.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-04-01,10.3,5.0,70.6,1975.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-05-01,12.5,6.6,23.9,1975.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-06-01,17.0,10.5,4.3,1975.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-07-01,18.7,13.0,48.0,1975.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-08-01,19.3,13.6,47.2,1975.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-09-01,15.6,10.0,66.8,1975.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-10-01,13.4,7.9,59.5,1975.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-11-01,9.9,5.2,69.1,1975.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1975-12-01,8.3,4.6,59.9,1975.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-01-01,8.0,4.9,48.1,1976.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-02-01,7.1,2.6,40.5,1976.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-03-01,8.1,2.2,62.0,1976.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-04-01,10.5,4.4,19.2,1976.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-05-01,13.5,7.6,56.6,1976.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-06-01,18.9,11.1,11.5,1976.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-07-01,19.6,13.2,13.2,1976.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-08-01,20.4,13.5,0.8,1976.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-09-01,15.6,10.6,157.8,1976.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-10-01,12.7,7.5,155.2,1976.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-11-01,9.7,5.1,81.1,1976.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1976-12-01,5.6,1.6,83.0,1976.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-01-01,5.9,1.8,79.3,1977.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-02-01,8.3,3.4,150.6,1977.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-03-01,9.8,4.7,56.9,1977.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-04-01,9.3,4.7,50.4,1977.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-05-01,13.7,6.8,50.2,1977.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-06-01,14.3,8.9,54.3,1977.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-07-01,18.1,12.3,24.9,1977.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-08-01,18.0,11.7,91.2,1977.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-09-01,15.1,10.4,27.8,1977.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-10-01,14.7,9.8,110.6,1977.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-11-01,9.0,4.8,118.2,1977.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1977-12-01,8.7,4.9,78.2,1977.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-01-01,6.6,2.5,92.8,1978.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-02-01,5.5,1.5,74.0,1978.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-03-01,9.0,3.9,48.0,1978.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-04-01,9.4,3.7,32.4,1978.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-05-01,13.9,7.9,14.9,1978.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-06-01,15.2,9.8,31.1,1978.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-07-01,15.7,11.1,91.0,1978.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-08-01,16.3,11.5,61.0,1978.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-09-01,16.1,11.2,52.0,1978.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-10-01,14.4,10.3,25.8,1978.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-11-01,11.2,7.1,71.6,1978.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1978-12-01,7.7,3.3,140.0,1978.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-01-01,4.6,-0.4,91.1,1979.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-02-01,4.5,0.3,54.2,1979.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-03-01,6.9,2.2,83.3,1979.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-04-01,9.7,4.3,68.2,1979.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-05-01,11.6,5.4,98.3,1979.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-06-01,15.5,9.6,24.0,1979.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-07-01,17.6,11.9,13.2,1979.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-08-01,16.8,11.2,93.3,1979.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-09-01,15.7,10.3,44.6,1979.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-10-01,13.9,9.1,158.9,1979.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-11-01,10.4,5.7,93.7,1979.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1979-12-01,8.9,4.4,152.8,1979.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-01-01,5.8,1.0,57.9,1980.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-02-01,8.7,4.3,89.9,1980.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-03-01,7.5,2.9,91.6,1980.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-04-01,10.5,5.6,21.4,1980.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-05-01,14.5,7.2,27.5,1980.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-06-01,15.2,10.2,76.4,1980.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-07-01,16.6,11.0,53.9,1980.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-08-01,17.7,12.5,66.3,1980.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-09-01,16.4,11.5,75.4,1980.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-10-01,11.8,7.2,119.3,1980.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-11-01,9.1,5.5,64.8,1980.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1980-12-01,8.9,4.4,82.9,1980.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-01-01,8.0,3.6,40.7,1981.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-02-01,6.4,1.1,52.6,1981.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-03-01,9.9,5.7,164.5,1981.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-04-01,11.2,5.1,22.5,1981.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-05-01,13.8,7.4,70.3,1981.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-06-01,15.0,9.8,28.1,1981.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-07-01,16.5,11.6,27.7,1981.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-08-01,18.4,12.5,24.2,1981.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-09-01,17.3,10.8,164.8,1981.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-10-01,11.0,6.5,217.2,1981.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-11-01,10.7,6.2,51.9,1981.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1981-12-01,5.5,0.6,78.0,1981.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-01-01,6.2,2.5,67.3,1982.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-02-01,8.2,3.0,78.3,1982.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-03-01,8.7,3.3,67.5,1982.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-04-01,10.7,5.3,18.0,1982.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-05-01,14.5,7.5,30.5,1982.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-06-01,17.8,10.7,94.5,1982.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-07-01,17.9,12.3,53.9,1982.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-08-01,17.2,12.0,74.2,1982.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-09-01,16.6,10.7,105.4,1982.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-10-01,12.7,7.9,107.9,1982.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-11-01,10.6,6.4,141.2,1982.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1982-12-01,8.1,3.2,78.9,1982.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-01-01,9.1,5.0,90.8,1983.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-02-01,5.3,0.5,31.1,1983.0,2.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-03-01,8.7,4.4,71.8,1983.0,3.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-04-01,9.1,3.4,68.0,1983.0,4.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-05-01,12.1,6.8,78.4,1983.0,5.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-06-01,15.9,10.2,42.9,1983.0,6.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-07-01,20.7,13.9,39.5,1983.0,7.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-08-01,19.7,13.1,57.1,1983.0,8.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-09-01,16.0,10.8,93.7,1983.0,9.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-10-01,13.2,8.1,81.8,1983.0,10.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-11-01,10.6,5.8,44.5,1983.0,11.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1983-12-01,9.3,4.9,122.1,1983.0,12.0,Aberporth,Aberporth,"-4.57, 52.139",1941
1984-01-01,7.4,2.4,80.6,1984.0,1.0,Aberporth,Aberporth,"-4.57, 52.139",1941
